ciudad;ingreso_pensiones;salud;educacion
80150; ; ; 
80150; ;5;5
80150; ; ; 
80150; ;9;7
80150; ; ; 
80150; ;5;7
80150; ; ; 
80150; ; ; 
80150; ;6;7
80150; ; ; 
80150; ; ; 
80150; ;5;6
80150; ;0;0
80150; ; ; 
80150; ; ; 
80150; ; ; 
80150; ;5;5
80150; ; ; 
80150; ; ; 
80150; ;9;9
80150; ; ; 
80150; ; ; 
80150; ;6;7
80150; ; ; 
80150; ;0;5
80150; ; ; 
80150; ; ; 
80150; ;5;5
80150; ; ; 
80150; ; ; 
80150; ; ; 
80150; ;6;7
80150; ; ; 
80150; ; ; 
80150; ; ; 
80150; ;6;6
80150; ; ; 
80150; ; ; 
80150; ; ; 
80150; ;7;5
80150; ; ; 
80150; ;5;7
80150; ; ; 
80150; ; ; 
80150; ; ; 
80150; ;4;5
80150; ; ; 
80150; ; ; 
80150; ; ; 
80150; ; ; 
80150; ;6;7
80150; ; ; 
80150;800;4;6
80150; ; ; 
80150; ;5;7
80150; ; ; 
80150; ;4;4
80150; ; ; 
80150; ; ; 
80150; ; ; 
80150; ; ; 
80150; ;5;7
80150; ;4;6
80150; ; ; 
80150; ; ; 
80150; ; ; 
80150; ;5;7
80150; ; ; 
80150; ; ; 
80150; ; ; 
80154; ;6;4
80154; ; ; 
80154; ; ; 
80154; ;8;7
80154; ; ; 
80154; ; ; 
80154; ; ; 
80154; ; ; 
80154; ; ; 
80154; ; ; 
80154; ;5;6
80154; ; ; 
80154; ;6;5
80154; ; ; 
80154; ; ; 
80154; ; ; 
80154;100;7;8
80154; ;6;4
80154; ;7;7
80154; ; ; 
80154; ; ; 
80154; ; ; 
80165; ;5;6
80165; ; ; 
80165; ; ; 
80165; ;1;9
80165; ; ; 
80165; ;8;8
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ;6;6
80165; ; ; 
80165; ; ; 
80165; ;6;7
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ;8;8
80165; ; ; 
80165;100;7;5
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ;6;5
80165;100;5;6
80165; ; ; 
80165; ;4;5
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ;5;4
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ;4;4
80165; ; ; 
80165; ; ; 
80165;30;5;7
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ; ; 
80165; ;6;5
80165; ; ; 
80166; ;0;5
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ;6;5
80166; ; ; 
80166; ; ; 
80166;500;5;6
80166; ; ; 
80166; ;6;4
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ;8;7
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ;4;3
80166; ; ; 
80166; ; ; 
80166; ; ; 
80166; ;6;6
80168; ;0;7
80168; ; ; 
80168; ; ; 
80168; ;1;6
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ;6;7
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ;0;6
80168; ; ; 
80168; ;5;7
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ;8;8
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ;5;6
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ;5;7
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ;5;7
80168;70; ; 
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ;5;7
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ;7;5
80168; ; ; 
80168; ; ; 
80168; ;4;3
80168; ; ; 
80168; ; ; 
80168; ; ; 
80168; ; ; 
80250; ;2;8
80250; ; ; 
80250; ; ; 
80250; ;0;5
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ;7;8
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ;3;6
80250;300; ; 
80250; ;5;10
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ;6;6
80250; ; ; 
80250; ;2;10
80250; ; ; 
80250;400; ; 
80250; ;2;7
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ;3;7
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ;2;7
80250; ; ; 
80250; ;3;7
80250; ; ; 
80250; ;1;7
80250; ; ; 
80250; ;3;7
80250; ; ; 
80250; ; ; 
80250; ;1;7
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ;2;6
80250; ; ; 
80250; ;5;6
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ;5;6
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ;7;4
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ;7;7
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ;6;6
80250; ;5;5
80250; ;6;8
80250; ;3;3
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ;3;10
80250; ; ; 
80250; ; ; 
80250; ;2;6
80250; ; ; 
80250; ; ; 
80250; ;4;7
80250; ; ; 
80250; ; ; 
80250; ; ; 
80250; ; ; 
80252; ;2;7
80252; ; ; 
80252; ;1;7
80252; ; ; 
80252; ; ; 
80252; ; ; 
80252; ;2;7
80252; ; ; 
80252; ; ; 
80252; ;2;7
80252; ; ; 
80252; ; ; 
80252; ;2;4
80252; ; ; 
80252; ; ; 
80252; ; ; 
80252; ; ; 
80252; ; ; 
80252; ; ; 
80252; ; ; 
80252; ; ; 
80252; ;2;7
80252; ; ; 
80252; ; ; 
80252; ; ; 
80252; ; ; 
80252; ;2;7
80252; ; ; 
80252; ; ; 
80256; ; ; 
80256; ;7;7
80256; ; ; 
80256; ;2;2
80256; ; ; 
80256; ;2;9
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ;5;5
80256; ; ; 
80256; ;8;8
80256; ; ; 
80256;110; ; 
80256; ;2;2
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ;8;8
80256; ; ; 
80256; ;0;9
80256; ;4;6
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ;5;7
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ;2;10
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ; ; 
80256; ;3;8
80256; ; ; 
80256; ;3;7
80256; ; ; 
80256; ;3;8
80259; ;3;6
80259; ; ; 
80259; ;3;5
80259; ; ; 
80259; ;3;9
80259; ; ; 
80259; ; ; 
80259; ; ; 
80259; ;5;6
80259; ; ; 
80259; ; ; 
80259; ;5;10
80259; ; ; 
80259; ;8;10
80259; ; ; 
80259; ; ; 
80259; ; ; 
80259; ; ; 
80259; ;2;7
80259; ; ; 
80259; ; ; 
80259; ; ; 
80259; ; ; 
80260; ; ; 
80260; ; ; 
80260; ;6;5
80260; ; ; 
80260; ;3;4
80260; ; ; 
80260; ; ; 
80260; ; ; 
80260; ; ; 
80260; ; ; 
80260; ;8;10
80260; ; ; 
80260; ; ; 
80260; ; ; 
80260; ;2;3
80260;300; ; 
80260; ;6;10
80260; ; ; 
80260; ;3;3
80260; ;3;9
80260; ; ; 
80260; ; ; 
80260; ; ; 
80260; ; ; 
80260; ;2;7
80260; ; ; 
80260; ;5;9
80260; ; ; 
80260; ; ; 
80260; ;7;5
80260; ;5;8
80261; ; ; 
80261; ;7;5
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;7;7
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;6;6
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;3;5
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;3;4
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;6;6
80261; ; ; 
80261; ;9;4
80261; ; ; 
80261; ; ; 
80261; ;4;5
80261; ; ; 
80261; ; ; 
80261; ;7;6
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;5;9
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;5;3
80261; ; ; 
80261; ; ; 
80261; ;4;5
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;3;8
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;1;7
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;3;10
80261; ; ; 
80261; ;3;4
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;1;7
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;2;7
80261; ; ; 
80261; ; ; 
80261; ;2;7
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ;5;5
80261; ; ; 
80261; ; ; 
80261; ;7;3
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80261; ; ; 
80350; ;7;6
80350; ;0;2
80350; ; ; 
80350; ; ; 
80350; ; ; 
80350; ; ; 
80350; ; ; 
80350; ; ; 
80350; ; ; 
80350; ;3;8
80350; ; ; 
80350; ;5;5
80350;350;5;5
80350; ; ; 
80350; ;5;7
80350;300; ; 
80350; ; ; 
80350; ; ; 
80356; ;4;5
80356; ; ; 
80356; ; ; 
80356; ; ; 
80356; ;6;7
80356; ; ; 
80356; ; ; 
80356; ; ; 
80356; ; ; 
80356; ; ; 
80356; ; ; 
80356; ; ; 
80356; ;5;7
80356; ; ; 
80356; ;7;8
80356; ; ; 
80356; ;6;6
80356; ; ; 
80356; ; ; 
80356; ; ; 
80356; ; ; 
80356; ; ; 
80356; ;5;10
80356; ; ; 
80356; ; ; 
80356; ;5;9
80356;120; ; 
80356; ; ; 
80356; ; ; 
80356; ;5;5
80356; ; ; 
80356; ;5;10
80356; ;9;10
80356; ; ; 
80356; ; ; 
80356; ; ; 
80356; ;3;7
80356; ; ; 
80356; ; ; 
80356; ;5;7
80356; ;6;6
80356; ; ; 
80356; ;4;10
80356; ; ; 
80450; ;5;6
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;6;8
80450; ; ; 
80450; ; ; 
80450; ;9;9
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;3;7
80450; ; ; 
80450; ; ; 
80450; ;7;8
80450; ; ; 
80450; ; ; 
80450; ;6;5
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;7;7
80450; ;6;7
80450; ; ; 
80450;300;6;7
80450; ; ; 
80450; ; ; 
80450;30; ; 
80450; ; ; 
80450; ;6;6
80450; ; ; 
80450; ;5;6
80450; ; ; 
80450;450;6;6
80450; ;2;4
80450; ; ; 
80450; ; ; 
80450; ;4;7
80450; ;6;2
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;4;4
80450; ;4;6
80450; ;0;5
80450; ; ; 
80450;1400;7;6
80450;210;7;6
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450;900;6;7
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;2;5
80450; ; ; 
80450; ; ; 
80450; ;4;7
80450; ; ; 
80450; ;5;5
80450; ; ; 
80450; ; ; 
80450; ;8;8
80450; ; ; 
80450; ; ; 
80450; ;7;8
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;4;9
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;5;6
80450; ;6;9
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;1;2
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;5;4
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;3;7
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;2;7
80450; ;4;8
80450; ; ; 
80450; ;5;9
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;2;7
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;5;5
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;2;1
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450;120; ; 
80450; ;7;5
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;7;8
80450; ; ; 
80450; ; ; 
80450; ;7;6
80450;150;8;7
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;7;8
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;6;6
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;7;5
80450; ; ; 
80450; ; ; 
80450; ;5;7
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;0;5
80450; ; ; 
80450; ;4;8
80450; ; ; 
80450; ; ; 
80450; ;5;10
80450; ;7;8
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;7;0
80450; ;7;6
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;2;9
80450; ; ; 
80450; ; ; 
80450; ;5;10
80450; ;5;5
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;7;7
80450;260;2;6
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;6;7
80450; ;6;7
80450; ; ; 
80450; ; ; 
80450; ;3;3
80450; ; ; 
80450; ; ; 
80450; ;5;7
80450; ;5;6
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;3;3
80450; ; ; 
80450; ; ; 
80450; ;6;6
80450; ; ; 
80450; ;6;6
80450; ; ; 
80450; ;4;2
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;4;5
80450; ;4;2
80450; ; ; 
80450; ; ; 
80450; ;3;2
80450; ; ; 
80450;100;4;2
80450; ; ; 
80450; ; ; 
80450; ;2;3
80450; ;7;8
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;4;3
80450; ;6;6
80450; ; ; 
80450; ;0;5
80450; ; ; 
80450; ;4;8
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;6;9
80450; ; ; 
80450;100;6;8
80450; ; ; 
80450; ;0;7
80450; ; ; 
80450; ; ; 
80450; ;5;9
80450; ; ; 
80450; ;5;7
80450; ; ; 
80450; ; ; 
80450; ;7;7
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;2;5
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;7;9
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;7;9
80450; ; ; 
80450; ;7;9
80450; ; ; 
80450; ;6;6
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;7;9
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;5;6
80450; ; ; 
80450; ; ; 
80450; ;9;0
80450; ; ; 
80450; ;6;10
80450; ; ; 
80450; ;6;6
80450; ; ; 
80450; ; ; 
80450;100; ; 
80450; ;4;5
80450; ; ; 
80450; ;7;9
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;0;0
80450; ; ; 
80450; ;5;6
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;3;2
80450; ; ; 
80450; ; ; 
80450; ;6;8
80450; ; ; 
80450; ;6;7
80450; ; ; 
80450; ;7;8
80450; ; ; 
80450; ;5;7
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ; ; 
80450; ;7;7
80450; ;4;8
80450; ; ; 
80450; ; ; 
80450; ;3;3
80450; ; ; 
80450; ; ; 
80450; ;5;6
80450; ; ; 
80450;100; ; 
80450; ;5;8
80453; ;4;4
80453; ;6;7
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ;1;5
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ;5;8
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ;7;7
80453;100; ; 
80453; ;6;8
80453; ; ; 
80453; ;7;8
80453; ; ; 
80453; ;7;8
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ;3;3
80453; ;8;7
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ;1;5
80453; ; ; 
80453; ; ; 
80453;250; ; 
80453; ;7;8
80453; ; ; 
80453; ; ; 
80453; ;3;2
80453; ; ; 
80453; ; ; 
80453; ;6;5
80453; ; ; 
80453; ;3;2
80453; ; ; 
80453; ;6;7
80453; ;7;6
80453; ; ; 
80453; ; ; 
80453; ;4;2
80453; ; ; 
80453; ; ; 
80453; ;5;5
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ;9;4
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453;100; ; 
80453; ;6;8
80453; ; ; 
80453; ;5;5
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ;6;6
80453; ; ; 
80453; ; ; 
80453; ;4;3
80453; ;6;8
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ;5;10
80453;100; ; 
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ;99;4
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453;100; ; 
80453; ; ; 
80453; ; ; 
80453; ; ; 
80453; ;6;8
80453; ; ; 
80455; ; ; 
80455;200;5;7
80455; ; ; 
80455; ;7;9
80455; ; ; 
80455; ; ; 
80455; ;7;5
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ;7;6
80455; ;4;7
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ;3;8
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ;2;8
80455; ; ; 
80455; ; ; 
80455; ;7;7
80455; ; ; 
80455; ;4;5
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455;225;5;5
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ;5;5
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ;5;10
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ; ; 
80455; ;5;6
80550; ;2;2
80550; ; ; 
80550; ;2;7
80550; ; ; 
80550; ; ; 
80550; ;2;8
80550; ; ; 
80550;200; ; 
80550; ; ; 
80550; ;1;6
80550; ; ; 
80550; ; ; 
80550; ;4;5
80550; ; ; 
80550; ; ; 
80550; ; ; 
80550; ; ; 
80550; ; ; 
80550; ;3;5
80550; ; ; 
80550; ;3;5
80650;210; ; 
80650; ;3;7
80650; ; ; 
80650; ; ; 
80650; ;5;7
80650; ;6;10
80650;100; ; 
80650; ; ; 
80650; ;7;9
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ;5;7
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ;5;8
80650; ; ; 
80650; ; ; 
80650; ;5;5
80650; ; ; 
80650; ; ; 
80650; ;2;6
80650; ; ; 
80650; ; ; 
80650; ;3;8
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ;4;8
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ;7;7
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ;6;8
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ;5;7
80650; ; ; 
80650; ;6;5
80650; ; ; 
80650; ; ; 
80650; ;4;4
80650; ; ; 
80650; ;5;10
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ;3;7
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ;5;5
80650; ; ; 
80650; ; ; 
80650; ;5;5
80650; ; ; 
80650; ; ; 
80650; ;5;8
80650; ; ; 
80650; ; ; 
80650; ;4;8
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ;6;6
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ;4;5
80650; ; ; 
80650; ; ; 
80650; ;5;6
80650; ;7;8
80650; ;5;5
80650; ;7;8
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ; ; 
80650; ;6;5
80652; ;5;10
80652; ; ; 
80652; ; ; 
80652; ;0;8
80652; ;0;10
80652; ; ; 
80652; ; ; 
80652; ;7;99
80652; ; ; 
80652; ;0;5
80652; ; ; 
80652; ; ; 
80652; ; ; 
80652; ; ; 
80652; ; ; 
80652; ;0;9
80652; ; ; 
80652; ; ; 
80652; ; ; 
80652; ; ; 
80652; ; ; 
80652; ; ; 
80652; ;3;9
80654; ;7;8
80654; ; ; 
80654; ;1;5
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ;10;8
80654; ; ; 
80654; ;0;8
80654; ; ; 
80654; ;5;7
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ;0;7
80654; ; ; 
80654; ; ; 
80654; ;1;6
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ;5;5
80654; ; ; 
80654; ;3;5
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ;2;2
80654; ;7;8
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ;4;8
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ;2;7
80654; ;5;7
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ;2;7
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ;5;6
80654; ; ; 
80654; ;6;8
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ;2;7
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ;6;6
80654; ; ; 
80654; ;6;8
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ; ; 
80654; ;4;7
80654; ; ; 
80654; ; ; 
80752; ;2;7
80752;100;6;4
80752; ; ; 
80752; ;4;5
80752; ; ; 
80752; ; ; 
80752; ; ; 
80752; ; ; 
80752; ;9;2
80752; ;7;7
80752; ; ; 
80752; ;1;5
80752; ;5;99
80755; ;0;0
80755; ; ; 
80755; ; ; 
80755; ; ; 
80755; ;2;7
80755; ; ; 
80755; ; ; 
80755; ; ; 
80755; ; ; 
80755; ;6;5
80755; ; ; 
80755; ; ; 
80755;100;3;5
80755;100;1;3
80755; ;2;6
80755; ;5;7
90150;600;7;7
90150; ; ; 
90150; ;5;7
90150; ; ; 
90150; ; ; 
90150;340;5;99
90150; ; ; 
90150; ;7;8
90150; ;6;5
90150; ; ; 
90150; ; ; 
90150; ;6;9
90150; ; ; 
90150; ;8;9
90150; ; ; 
90150;999999;1;0
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;0;7
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;3;3
90150; ; ; 
90150;300; ; 
90150; ; ; 
90150; ;5;5
90150; ; ; 
90150; ; ; 
90150; ;4;7
90150; ; ; 
90150; ; ; 
90150; ;7;4
90150; ;7;7
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;7;6
90150; ; ; 
90150; ; ; 
90150;320; ; 
90150;220; ; 
90150; ;3;5
90150; ;4;6
90150; ;6;7
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;3;3
90150; ; ; 
90150; ; ; 
90150; ;7;6
90150;180; ; 
90150; ; ; 
90150; ; ; 
90150; ;7;5
90150; ;6;7
90150; ;8;8
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;0;7
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;8;6
90150;120;8;5
90150; ; ; 
90150;600; ; 
90150; ;8;7
90150;800;6;7
90150; ; ; 
90150; ;3;10
90150; ; ; 
90150; ; ; 
90150; ;0;5
90150; ; ; 
90150; ; ; 
90150; ;3;3
90150; ;7;3
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;0;10
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;0;8
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;5;2
90150; ; ; 
90150; ;4;6
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;5;7
90150; ; ; 
90150; ; ; 
90150; ;5;7
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150;300; ; 
90150; ; ; 
90150; ;7;9
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150;320;0;6
90150;255; ; 
90150; ; ; 
90150; ;3;5
90150; ; ; 
90150; ; ; 
90150; ;0;5
90150; ; ; 
90150; ; ; 
90150;600;0;3
90150;250;6;7
90150;250; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;3;8
90150; ; ; 
90150; ; ; 
90150; ;4;5
90150;999999;2;6
90150;900;5;6
90150;300;1;3
90150; ;5;4
90150; ; ; 
90150; ;7;5
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;0;5
90150; ; ; 
90150; ; ; 
90150; ;10;10
90150; ; ; 
90150; ;6;10
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;6;4
90150; ; ; 
90150; ; ; 
90150; ;1;6
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;6;5
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;8;7
90150;800;8;7
90150; ; ; 
90150; ; ; 
90150; ; ; 
90150; ;3;4
90150; ; ; 
90150; ; ; 
90150; ;5;8
90150; ; ; 
90150; ; ; 
90150; ;6;8
90150; ; ; 
90150; ; ; 
