ciudad;ingpc;empleo;desempleo
180150;325;;1
180150;325;1;
180150;200;;
180150;120;;
180150;;1;
180150;396.4;1;
180150;396.4;1;
180150;396.4;1;
180150;396.4;1;
180150;396.4;;
180150;444.5;;
180150;444.5;;
180150;530;1;
180150;530;1;
180150;530;;
180150;1300;1;
180150;275;;
180150;275;;
180150;526.6666667;;
180150;526.6666667;1;
180150;526.6666667;;
180150;407.4;1;
180150;407.4;1;
180150;407.4;;
180150;407.4;;
180150;407.4;;
180150;434;1;
180150;434;;
180150;434;;
180150;236;1;
180150;65;;
180150;65;1;
180150;67.5;;
180150;67.5;1;
180150;550;1;
180150;325;1;
180150;325;1;
180150;644;;
180150;644;1;
180150;500;1;
180150;220.5;1;
180150;220.5;1;
180150;220.5;;
180150;220.5;;
180150;240;1;
180150;862.5;1;
180150;862.5;1;
180150;862.5;;
180150;862.5;1;
180150;607.3333333;1;
180150;607.3333333;1;
180150;607.3333333;;
180150;196.6;1;
180150;196.6;1;
180150;196.6;;
180150;196.6;1;
180150;196.6;1;
180150;530;1;
180150;1102;1;
180150;206;1;
180150;206;1;
180150;206;;
180150;206;1;
180150;726.3333333;1;
180150;726.3333333;1;
180150;726.3333333;;
180150;284;1;
180150;284;;1
180150;284;1;
180150;284;;
180150;284;;
180150;175;1;
180150;175;1;
180150;175;;
180150;100;1;
180150;100;1;
180150;100;1;
180150;100;;
180150;4;1;
180150;4;;
180150;93.2;;1
180150;93.2;1;
180150;93.2;;1
180150;93.2;;
180150;93.2;;
180150;264;1;
180150;175;1;
180150;175;;
180150;150;1;
180150;150;1;
180150;150;;
180150;1000;1;
180150;270;1;
180150;270;1;
180150;270;1;
180150;270;1;
180150;395;1;
180150;395;1;
180150;395;1;
180150;395;;
180150;395;;
180150;70;;
180150;70;1;
180150;70;1;
180150;180;1;
180150;180;;
180150;964;1;
180150;964;1;
180150;964;1;
180150;25;;
180150;25;;
180150;387.6666667;1;
180150;387.6666667;1;
180150;387.6666667;;
180150;150;1;
180150;117;1;
180150;117;1;
180150;117;1;
180150;117;;
180150;150;1;
180150;333;1;
180150;333;;
180150;196.5;1;
180150;196.5;1;
180150;196.5;1;
180150;196.5;;
180150;2080;1;
180150;2080;1;
180150;572.5;1;
180150;572.5;1;
180150;81.66666667;1;
180150;81.66666667;1;
180150;81.66666667;;1
180150;49.33333333;1;
180150;49.33333333;;
180150;49.33333333;;
180150;530;1;
180150;260;1;
180150;1530;1;
180150;280;;
180150;75.5;1;
180150;75.5;1;
180150;75.5;1;
180150;75.5;1;
180150;135.6666667;1;
180150;135.6666667;;1
180150;135.6666667;;
180150;227.4;1;
180150;227.4;1;
180150;227.4;;
180150;227.4;;
180150;227.4;;
180150;200;;
180150;510;1;
180150;510;1;
180150;85.75;1;
180150;85.75;;
180150;85.75;;
180150;85.75;;
180150;85.5;1;
180150;85.5;;
180150;793.3333333;1;
180150;793.3333333;;
180150;793.3333333;1;
180150;600;1;
180150;600;1;
180150;265;;
180150;265;;
180150;265;1;
180150;265;1;
180150;265;;
180150;293;1;
180150;293;1;
180150;293;1;
180150;150;1;
180150;150;1;
180150;150;;
180150;150;1;
180150;150;;
180150;150;;
180150;106.25;1;
180150;106.25;1;
180150;106.25;;
180150;106.25;;
180150;110.8333333;1;
180150;110.8333333;1;
180150;110.8333333;;
180150;110.8333333;;
180150;110.8333333;;
180150;110.8333333;;
180150;1225;1;
180150;1225;1;
180150;1225;1;
180150;1225;1;
180150;465;;
180150;465;;
180150;71.33333333;1;
180150;71.33333333;;
180150;71.33333333;1;
180150;460;;
180150;1725;;
180150;1725;1;
180150;700;1;
180150;700;1;
180150;297.6666667;1;
180150;297.6666667;1;
180150;297.6666667;;
180150;370;;
180150;479;1;
180150;479;1;
180150;479;;
180150;502;1;
180150;450;;
180150;135;1;
180150;135;;1
180150;135;1;
180150;135;;1
180150;250.3333333;1;
180150;250.3333333;1;
180150;250.3333333;1;
180150;248.3333333;1;
180150;248.3333333;1;
180150;248.3333333;;
180150;133;1;
180150;133;;
180150;67.2;1;
180150;67.2;;
180150;67.2;1;
180150;67.2;;
180150;67.2;;
180150;164.5;1;
180150;164.5;1;
180150;164.5;1;
180150;164.5;;
180150;265;;
180150;265;;
180150;461.6666667;1;
180150;461.6666667;1;
180150;461.6666667;;
180150;721.6;;1
180150;721.6;1;
180150;721.6;;1
180150;721.6;1;
180150;721.6;;
180150;1280;1;
180150;1280;1;
180150;1280;1;
180150;1280;1;
180150;71;1;
180150;71;1;
180150;71;;
180150;71;;
180150;71;;
180150;1600;1;
180150;262.5;1;
180150;262.5;1;
180150;140;1;
180150;140;1;
180150;140;;
180150;350;;
180150;600;;
180150;600;;
180150;906.6666667;1;
180150;906.6666667;1;
180150;906.6666667;1;
180150;153.875;1;
180150;153.875;1;
180150;153.875;;
180150;153.875;;
180150;153.875;;
180150;153.875;;
180150;153.875;1;
180150;153.875;;
180150;1416.666667;1;
180150;1416.666667;;
180150;1416.666667;1;
180150;290;1;
180150;290;1;
180150;147.5;1;
180150;147.5;1;
180150;147.5;;
180150;147.5;;
180150;555;1;
180150;555;1;
180150;200;1;
180150;200;1;
180150;200;1;
180150;190;1;
180150;190;;
180150;410;1;
180150;410;;
180150;410;1;
180150;395;;
180150;395;1;
180150;395;1;
180150;395;1;
180150;395;1;
180150;395;;
180150;450;1;
180150;210;1;
180150;210;;
180150;210;;
180150;360;;
180150;120;1;
180150;120;1;
180150;120;;
180150;120;;
180150;190;1;
180150;190;;
180150;190;;
180150;100;;
180150;100;;
180150;100;;
180150;125;;
180150;125;;
180150;906;1;
180150;906;1;
180150;906;;
180150;906;;
180150;966.6666667;1;
180150;966.6666667;1;
180150;966.6666667;;
180150;350;1;
180150;350;1;
180150;350;;
180150;121.25;1;
180150;121.25;1;
180150;121.25;1;
180150;121.25;;
180150;530;1;
180150;530;1;
180150;716.6666667;1;
180150;716.6666667;1;
180150;716.6666667;1;
180150;116;1;
180150;116;1;
180150;116;;
180150;116;;
180150;340;1;
180150;340;1;
180150;340;1;
180150;340;;
180150;420;;
180150;290;1;
180150;290;;
180150;40;;
180150;40;;
180150;120;1;
180150;120;;
180150;162.5;1;
180150;162.5;1;
180150;162.5;;
180150;162.5;;
180150;434.75;;
180150;434.75;1;
180150;434.75;;
180150;434.75;1;
180150;1339.666667;1;
180150;1339.666667;1;
180150;1339.666667;;
180150;250;;
180150;268;1;
180150;268;;
180150;268;;1
180150;75;1;
180150;75;;
180150;147.4;1;
180150;147.4;1;
180150;147.4;;
180150;147.4;;
180150;147.4;;
180150;133.6;1;
180150;133.6;1;
180150;133.6;;
180150;133.6;;
180150;133.6;;
180150;440;1;
180150;440;1;
180150;440;1;
180150;440;;
180150;440;;
180150;259;1;
180150;259;1;
180150;259;;
180150;259;;
180150;309.3333333;1;
180150;309.3333333;1;
180150;309.3333333;;
180150;200;;
180150;200;;
180150;302.5;1;
180150;302.5;1;
180150;117.1666667;1;
180150;117.1666667;1;
180150;117.1666667;1;
180150;117.1666667;;
180150;117.1666667;;
180150;117.1666667;;
180150;144;1;
180150;144;;
180150;265.75;1;
180150;265.75;1;
180150;265.75;;
180150;265.75;;
180150;161.5;1;
180150;161.5;1;
180150;161.5;;
180150;161.5;;
180150;290;1;
180150;290;;
180150;290;1;
180150;290;;
180150;240;1;
180150;240;;
180150;300;;
180150;300;;
180150;300;1;
180150;748.5;;
180150;748.5;;
180150;748.5;1;
180150;748.5;;
180150;776;1;
180150;776;1;
180150;776;;
180150;776;;
180150;776;;
180150;910;;
180150;910;1;
180150;421;1;
180150;377;1;
180150;377;1;
180150;93;1;
180150;93;;
180150;93;;
180150;93;;
180150;93;;
180150;94.66666667;1;
180150;94.66666667;1;
180150;94.66666667;;
180150;146.6666667;1;
180150;146.6666667;1;
180150;146.6666667;;
180150;98.33333333;1;
180150;98.33333333;;
180150;98.33333333;;
180150;510;;
180150;510;;
180150;996.6666667;1;
180150;996.6666667;;
180150;996.6666667;1;
180150;700;;
180150;700;;
180150;465;1;
180150;465;1;
180150;281.2;1;
180150;281.2;1;
180150;281.2;;
180150;281.2;;
180150;281.2;;
180150;586.6666667;1;
180150;586.6666667;1;
180150;586.6666667;;
180150;200;;
180150;200;;
180150;200;;
180150;233;1;
180150;233;1;
180150;233;;
180150;233;;1
180150;233;;
180150;233;;
180150;153.3333333;1;
180150;153.3333333;;
180150;153.3333333;;1
180150;292.5;1;
180150;292.5;1;
180150;292.5;;
180150;292.5;1;
180150;85.83333333;1;
180150;85.83333333;1;
180150;85.83333333;;
180150;85.83333333;;
180150;85.83333333;1;
180150;85.83333333;1;
180150;100;;
180150;100;;
180150;38.83333333;1;
180150;38.83333333;1;
180150;38.83333333;;
180150;38.83333333;;
180150;38.83333333;;
180150;38.83333333;;
180150;150;;
180150;683.3333333;1;
180150;683.3333333;1;
180150;683.3333333;;1
180150;735;1;
180150;183.3333333;1;
180150;183.3333333;;1
180150;183.3333333;;
180150;550;1;
180150;550;1;
180150;550;;
180150;550;;
180150;183.3333333;1;
180150;183.3333333;;
180150;183.3333333;;
180150;187;1;
180150;187;;
180150;193.3333333;1;
180150;193.3333333;;
180150;193.3333333;;
180150;1177;1;
180150;1314;1;
180150;227.5;1;
180150;227.5;;
180150;227.5;;
180150;227.5;;
180150;205;;
180150;205;1;
180150;1433.333333;1;
180150;1433.333333;;
180150;1433.333333;1;
180150;131.375;;1
180150;131.375;;1
180150;131.375;1;
180150;131.375;;
180150;131.375;;
180150;131.375;;
180150;131.375;;
180150;131.375;;
180150;212;1;
180150;212;;
180150;212;;
180150;212;;
180150;413.75;1;
180150;413.75;;
180150;413.75;;
180150;413.75;;
180150;200;;1
180150;350;;
180150;350;;
180150;1260;1;
180150;115;1;
180150;252.25;1;
180150;252.25;1;
180150;252.25;;
180150;252.25;;
180150;325;1;
180150;325;1;
180150;633.3333333;;
180150;633.3333333;;
180150;633.3333333;;
180150;941;1;
180150;373.3333333;;
180150;373.3333333;1;
180150;373.3333333;;
180150;909;1;
180150;909;;
180150;990;;
180150;990;;
180150;867.6666667;1;
180150;867.6666667;;
180150;867.6666667;;
180150;500.75;;
180150;500.75;;
180150;500.75;1;
180150;500.75;1;
180150;333.3333333;1;
180150;333.3333333;1;
180150;333.3333333;;
180150;445;;
180150;445;1;
180150;2232.5;;
180150;2232.5;;
180150;319.3333333;1;
180150;319.3333333;;1
180150;319.3333333;;
180150;217;1;
180150;217;1;
180150;217;1;
180150;217;;
180150;217;;
180150;1085.25;1;
180150;1085.25;;
180150;1085.25;1;
180150;1085.25;;
180150;200;1;
180150;200;1;
180150;190;1;
180150;75;;1
180150;75;;
180150;620;1;
180150;825;1;
180150;825;1;
180150;395;1;
180150;395;1;
180150;;;
180150;847.5;1;
180150;847.5;1;
180150;350;1;
180150;262.6666667;1;
180150;262.6666667;1;
180150;262.6666667;1;
180150;1382;1;
180150;1382;1;
180150;1050;;
180150;752;1;
180150;752;1;
180150;300;;
180150;202.5;1;
180150;202.5;1;
180150;202.5;1;
180150;202.5;;
180150;423.3333333;1;
180150;423.3333333;1;
180150;423.3333333;;
180150;1705;1;
180150;1705;1;
180150;555.3333333;;
180150;555.3333333;1;
180150;555.3333333;;
180150;1200;;
180150;1200;;
180150;225;1;
180150;225;;
180150;520;1;
180150;520;1;
180150;520;;
180150;520;;
180150;1900;;
180150;1900;;
180150;686.3333333;;
180150;686.3333333;1;
180150;686.3333333;;1
180150;;1;
180150;707;1;
180150;707;1;
180150;707;;
180150;707;;
180150;425;1;
180150;425;;
180150;425;1;
180150;425;;
180150;150;;1
180150;390;1;
180150;390;1;
180150;390;1;
180150;390;;
180150;750;;
180150;750;1;
180150;161;1;
180150;161;;
180150;754;1;
180150;80;1;
180150;80;1;
180150;80;;
180150;80;;
180150;80;;
180150;252.875;1;
180150;252.875;;
180150;252.875;1;
180150;252.875;1;
180150;252.875;;1
180150;252.875;;
180150;252.875;;
180150;252.875;;
180150;510;1;
180150;550;1;
180150;90;1;
180150;90;;
180150;339.3333333;1;
180150;339.3333333;1;
180150;339.3333333;1;
180150;253.3333333;;
180150;253.3333333;;
180150;253.3333333;1;
180150;1109;1;
180150;628;1;
180150;628;1;
180150;628;1;
180150;628;1;
180150;628;;
180150;497.5;1;
180150;497.5;1;
180150;497.5;;
180150;497.5;;
180150;2080;1;
180150;154;1;
180150;154;1;
180150;154;;
180150;200;;
180150;313;1;
180150;313;1;
180150;313;;1
180150;613.3333333;1;
180150;613.3333333;;
180150;613.3333333;;
180150;517;;
180150;517;1;
180150;785.5;1;
180150;785.5;;
180150;888.5;1;
180150;888.5;1;
180150;888.5;;
180150;888.5;;
180150;586.3333333;1;
180150;586.3333333;;
180150;586.3333333;1;
180150;300;;
180150;812.3333333;;
180150;812.3333333;;
180150;812.3333333;1;
180150;322.5;1;
180150;322.5;;1
180150;322.5;;
180150;322.5;;
180150;127.4;1;
180150;127.4;1;
180150;127.4;;
180150;127.4;;
180150;127.4;;
180150;586.25;1;
180150;586.25;1;
180150;586.25;;
180150;586.25;;
180150;375;1;
180150;375;1;
180150;197.5;1;
180150;197.5;1;
180150;370;1;
180150;370;1;
180150;370;;
180150;370;;
180150;448.75;1;
180150;448.75;1;
180150;448.75;1;
180150;448.75;;
180150;165;1;
180150;165;1;
180150;375;;
180150;375;1;
180150;136;1;
180150;136;1;
180150;136;;
180150;136;;
180150;136;;
180150;790;1;
180150;790;1;
180150;790;;
180150;309.8333333;1;
180150;309.8333333;1;
180150;309.8333333;1;
180150;309.8333333;1;
180150;309.8333333;;
180150;309.8333333;;
180150;903;1;
180150;473.3333333;1;
180150;473.3333333;;
180150;473.3333333;;
180150;141;1;
180150;141;1;
180150;141;1;
180150;141;1;
180150;141;;
180150;141;;
180150;256.6666667;1;
180150;256.6666667;;
180150;256.6666667;;
180150;302.6666667;1;
180150;302.6666667;1;
180150;302.6666667;;
180150;211;1;
180150;211;;
180150;583.5;1;
180150;583.5;1;
180150;292;1;
180150;292;;
180150;292;;
180150;292;;
180150;292;;
180150;80;1;
180150;80;1;
180150;94;1;
180150;94;;
180150;700;;
180150;1153.5;1;
180150;1153.5;1;
180150;226.5;1;
180150;226.5;;
180150;282.5;1;
180150;282.5;1;
180150;282.5;;
180150;282.5;;
180150;1000;;
180150;1000;;
180150;137.5;1;
180150;137.5;;
180150;137.5;1;
180150;137.5;;
180150;670;1;
180150;670;;
180150;670;;
180150;229;;
180150;229;;
180150;793.3333333;1;
180150;793.3333333;1;
180150;793.3333333;1;
180150;3725;1;
180150;3725;1;
180150;434.6666667;1;
180150;434.6666667;1;
180150;434.6666667;;
180150;;1;
180150;;1;
180150;;1;
180150;;1;
180150;460;;
180150;460;;
180150;460;1;
180150;465;1;
180150;465;1;
180150;465;1;
180150;465;;
180150;704.25;;
180150;704.25;;
180150;704.25;1;
180150;704.25;;
180150;800;1;
180150;800;;
180150;800;;
180150;390;1;
180150;390;1;
180150;390;1;
180150;390;1;
180150;390;;
180150;261.6;1;
180150;261.6;1;
180150;261.6;;
180150;261.6;;
180150;261.6;;
180150;216.5;;
180150;216.5;1;
180150;156;1;
180150;432.6666667;1;
180150;432.6666667;1;
180150;432.6666667;;
180150;726;1;
180150;726;1;
180150;726;1;
180150;726;;
180150;726;;
180150;244.5;1;
180150;244.5;;
180150;244.5;;
180150;244.5;;
180150;123;1;
180150;123;;
180150;123;;
180150;123;;
180150;123;;
180150;191.3333333;1;
180150;191.3333333;1;
180150;191.3333333;;
180150;948;1;
180150;948;;
180150;366;1;
180150;366;1;
180150;451.6666667;1;
180150;451.6666667;1;
180150;451.6666667;;
180150;300;;1
180150;200;1;
180150;200;;
180150;225;1;
180150;225;1;
180150;186.6666667;1;
180150;186.6666667;;
180150;186.6666667;;
180150;346.6666667;1;
180150;346.6666667;;
180150;346.6666667;;
180150;166.6666667;1;
180150;166.6666667;;
180150;166.6666667;;
180150;110;1;
180150;110;1;
180150;72;1;
180150;72;1;
180150;72;1;
180150;72;1;
180150;72;;
180150;400;;
180150;333;1;
180150;333;1;
180150;333;;
180150;333;;
180150;50;;
180150;50;1;
180150;50;1;
180150;537.5;1;
180150;537.5;1;
180150;325;1;
180150;325;1;
180150;500;;
180150;500;;
180150;299;1;
180150;299;1;
180150;1500;1;
180150;1500;1;
180150;1611;1;
180150;1611;1;
180150;1611;;
180150;285;;
180150;285;1;
180150;285;1;
180150;285;1;
180150;285;;
180150;285;1;
180150;307.4;;
180150;307.4;;
180150;307.4;1;
180150;307.4;;
180150;307.4;;
180150;792.5;1;
180150;792.5;;
180150;700;;
180150;829.25;;
180150;829.25;1;
180150;829.25;1;
180150;829.25;;
180150;103.3333333;1;
180150;103.3333333;1;
180150;103.3333333;;
180150;316.6666667;1;
180150;316.6666667;;
180150;316.6666667;1;
180150;536;1;
180150;536;1;
180150;536;;
180150;536;;
180150;536;;
180150;750;1;
180150;750;1;
180150;750;1;
180150;750;1;
180150;168;1;
180150;168;1;
180150;168;;
180150;168;;
180150;318.5;1;
180150;318.5;;
180150;505;;
180150;505;;
180150;60;1;
180150;60;1;
180150;62.5;1;
180150;62.5;;
180150;62.5;;
180150;62.5;1;
180150;116.5;1;
180150;116.5;1;
180150;105.75;1;
180150;105.75;;1
180150;105.75;;
180150;105.75;1;
180150;187.5;1;
180150;187.5;1;
180150;190.6;1;
180150;190.6;1;
180150;190.6;1;
180150;190.6;1;
180150;190.6;;
180150;176.5;1;
180150;176.5;1;
180150;176.5;;
180150;176.5;;
180150;500;1;
180150;255;1;
180150;255;;
180150;110;1;
180150;110;;1
180150;333.3333333;1;
180150;333.3333333;1;
180150;333.3333333;;
180150;65;1;
180150;270;1;
180150;270;;
180150;150;1;
180150;150;1;
180150;285;1;
180150;285;;
180150;265.6;1;
180150;265.6;1;
180150;265.6;;
180150;265.6;1;
180150;265.6;;
180150;397.6666667;1;
180150;397.6666667;1;
180150;397.6666667;;
180150;247.5;1;
180150;247.5;1;
180150;247.5;1;
180150;247.5;1;
180150;200;1;
180150;200;;
180150;200;1;
180150;200;;
180150;316.6666667;1;
180150;316.6666667;1;
180150;316.6666667;;
180150;484.5;1;
180150;484.5;1;
180150;238.6666667;1;
180150;238.6666667;;
180150;238.6666667;;
180150;130;1;
180150;130;1;
180150;63.25;1;
180150;63.25;;
180150;63.25;;
180150;63.25;;
180150;270.7272727;1;
180150;270.7272727;1;
180150;270.7272727;;
180150;270.7272727;;
180150;270.7272727;;
180150;270.7272727;1;
180150;270.7272727;1;
180150;270.7272727;1;
180150;270.7272727;1;
180150;270.7272727;;
180150;270.7272727;;
180150;354.8;1;
180150;354.8;1;
180150;354.8;1;
180150;354.8;1;
180150;354.8;;
180150;126.5;1;
180150;126.5;;
180150;663.3333333;;
180150;663.3333333;1;
180150;663.3333333;1;
180150;174.8;1;
180150;174.8;;1
180150;174.8;1;
180150;174.8;;
180150;174.8;;
180150;906;1;
180150;906;;
180150;906;1;
180150;590;;
180150;590;;
180150;255.6666667;1;
180150;255.6666667;1;
180150;255.6666667;;
180150;255.6666667;1;
180150;255.6666667;;
180150;255.6666667;;
180150;245.75;1;
180150;245.75;1;
180150;245.75;1;
180150;245.75;;
180150;126.6666667;1;
180150;126.6666667;1;
180150;126.6666667;;
180150;577.5;1;
180150;577.5;1;
180150;577.5;;
180150;577.5;1;
180150;162.5;1;
180150;162.5;1;
180150;162.5;;
180150;162.5;;
180150;72;;
180150;72;1;
180150;182.5;;
180150;182.5;1;
180150;159;1;
180150;445.5;1;
180150;445.5;;
180150;513;1;
180150;402;1;
180150;402;1;
180150;402;1;
180150;402;1;
180150;402;;
180150;402;1;
180150;402;;
180150;402;;
180150;670;1;
180150;210;1;
180150;390;1;
180150;390;;
180150;870;1;
180150;870;1;
180150;463.3333333;1;
180150;463.3333333;1;
180150;463.3333333;1;
180150;260;1;
180150;260;;
180150;260;;
180150;220;1;
180150;220;1;
180150;125.3333333;1;
180150;125.3333333;1;
180150;125.3333333;1;
180150;56;1;
180150;56;1;
180150;500;1;
180150;112;1;
180150;112;1;
180150;112;;
180150;112;1;
180150;27.66666667;1;
